Date,cluster,action,portfolio_return,transaction_cost,turnover,portfolio_nav
2015-04-01,1,rebound,0.004585849988881597,0.001,1.0,100458.58499888815
2015-04-02,3,cautious,-0.0043892360890624435,0.0004,0.4,100017.64855215489
2015-04-06,1,cautious,0.00345562580775478,0.0,0.0,100363.27211972266
2015-04-07,3,cautious,0.001068718199643026,0.0,0.0,100470.53217521273
2015-04-08,3,cautious,-0.0005183488434061578,0.0,0.0,100418.4533910633
2015-04-09,3,cautious,-0.00593717861588109,0.0,0.0,99822.25109695003
2015-04-10,0,cautious,0.0056253080770918285,0.0,0.0,100383.78201231919
2015-04-13,0,cautious,-0.0029484635670663393,0.0,0.0,100087.80408833153
2015-04-14,3,cautious,0.0015850982747977363,0.0,0.0,100246.45309392024
2015-04-15,3,cautious,0.0036048401966294994,0.0,0.0,100607.82553760275
2015-04-16,3,cautious,-0.003115699173219644,0.0,0.0,100294.36181875582
2015-04-17,0,cautious,0.002621366387148394,0.0,0.0,100557.27008764801
2015-04-20,3,cautious,-0.003072202163778193,0.0,0.0,100248.3378249011
2015-04-21,3,cautious,-0.000442938418891248,0.0,0.0,100203.93398464847
2015-04-22,3,cautious,-0.00866257844200341,0.0,0.0,99335.90954630912
2015-04-23,3,cautious,0.0046649792110458055,0.0,0.0,99799.30949925298
2015-04-24,0,cautious,-0.001021505653451826,0.0,0.0,99697.3639403889
2015-04-27,0,cautious,0.004803008829959754,0.0,0.0,100176.2112597183
2015-04-28,3,cautious,-0.001961449110230618,0.0,0.0,99979.72071927664
2015-04-29,0,cautious,-0.00825130550463783,0.0,0.0,99154.75749935352
2015-04-30,1,cautious,-0.0076043265305793415,0.0,0.0,98400.75234626804
2015-05-01,3,cautious,-0.00316323009292,0.0,0.0,98089.48812528036
2015-05-04,1,cautious,-0.00021387459578898812,0.0,0.0,98068.50927565641
2015-05-05,3,cautious,-0.0031478258661123857,0.0,0.0,97759.80668550743
2015-05-06,3,cautious,-0.008240657393498753,0.0,0.0,96954.20161175748
2015-05-07,1,cautious,0.0041056415785352355,0.0,0.0,97352.2608131084
2015-05-08,3,cautious,0.006485198371207668,0.0,0.0,97983.60953636697
2015-05-11,1,cautious,-0.01231986561086439,0.0,0.0,96776.4646348115
2015-05-12,3,cautious,0.002703162476750609,0.0,0.0,97038.06714264491
2015-05-13,1,cautious,0.0022240636195347994,0.0,0.0,97253.88597748685
2015-05-14,3,cautious,0.005826693026403529,0.0,0.0,97820.55451670251
2015-05-15,1,cautious,0.009241348660658866,0.0,0.0,98724.54836717034
2015-05-18,3,cautious,-0.005804759373275958,0.0,0.0,98151.47611966357
2015-05-19,3,cautious,-0.0078059206916318066,0.0,0.0,97385.31348130689
2015-05-20,3,cautious,0.000955661836722721,0.0,0.0,97478.38090885826
2015-05-21,3,cautious,0.005460194694940113,0.0,0.0,98010.63184716817
2015-05-22,1,cautious,-0.0007839033897605207,0.0,0.0,97933.8009806306
2015-05-26,3,cautious,-0.0007672988365733373,0.0,0.0,97858.65648907695
2015-05-27,1,cautious,0.0037094541616383256,0.0,0.0,98221.65868964269
2015-05-28,3,cautious,-0.0009736694113184231,0.0,0.0,98126.02326504762
2015-05-29,1,cautious,-0.0007712297054773275,0.0,0.0,98050.34556102527
2015-06-01,3,cautious,-0.003951032885686346,0.0,0.0,97662.94542126075
2015-06-02,0,cautious,-0.004668013375000013,0.0,0.0,97207.0534857924
2015-06-03,3,cautious,-0.007784633788950224,0.0,0.0,96450.33217270262
2015-06-04,3,cautious,0.0005618045269327086,0.0,0.0,96504.5184059414
2015-06-05,3,cautious,-0.0069811197889046665,0.0,0.0,95830.80880277896
2015-06-08,3,cautious,-0.001404877400420301,0.0,0.0,95696.17826522795
2015-06-09,1,cautious,-0.002543717659681211,0.0,0.0,95452.75420661068
2015-06-10,3,cautious,0.0026498269063026433,0.0,0.0,95705.68748298807
2015-06-11,1,cautious,0.008010045983136505,0.0,0.0,96472.2944405745
2015-06-12,3,cautious,-0.0023757957486577716,0.0,0.0,96243.09597357931
2015-06-15,1,cautious,0.0006834334394869802,0.0,0.0,96308.87172368742
2015-06-16,3,cautious,0.0037027472956681633,0.0,0.0,96665.47913801114
2015-06-17,0,cautious,-0.0012024361254034947,0.0,0.0,96549.24507381616
2015-06-18,1,cautious,0.005030054326812028,0.0,0.0,97034.89302175015
2015-06-19,3,cautious,0.003285017515823374,0.0,0.0,97353.65434497265
2015-06-22,3,cautious,-0.010482575089425718,0.0,0.0,96333.13735307148
2015-06-23,3,cautious,-0.0041679696285853995,0.0,0.0,95931.62376235751
2015-06-24,1,cautious,0.00047385084302009644,0.0,0.0,95977.08104314962
2015-06-25,3,cautious,-0.0027140778048707955,0.0,0.0,95716.59177771411
2015-06-26,3,cautious,-0.00423336744019721,0.0,0.0,95311.3882745957
2015-06-29,3,cautious,0.005655747267043499,0.0,0.0,95850.44539834787
2015-06-30,3,cautious,-0.004002380969546382,0.0,0.0,95466.81539976297
2015-07-01,1,cautious,-0.004035856718830855,0.0,0.0,95081.52501140645
